"","doc_id","sentence_id","subject","predicate","object","triple_type","file"
"44601","data_raw/portal/gsp_num_id_0101.pdf323",1,"limited data","complicate","the development","direct","unfiltered_dependency_edgelist_0101.RDS"
"44602","data_raw/portal/gsp_num_id_0101.pdf323",2,"that","are outside","the jurisdiction","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44603","data_raw/portal/gsp_num_id_0101.pdf323",4,"it","impacts","GDEs","direct","unfiltered_dependency_edgelist_0101.RDS"
"44604","data_raw/portal/gsp_num_id_0101.pdf323",5,"this GSP","includes","the following","direct","unfiltered_dependency_edgelist_0101.RDS"
"44605","data_raw/portal/gsp_num_id_0101.pdf323",5,"this GSP","includes For","this reason","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44606","data_raw/portal/gsp_num_id_0101.pdf323",7,"modeling tools","defined","significant conditions","direct","unfiltered_dependency_edgelist_0101.RDS"
"44607","data_raw/portal/gsp_num_id_0101.pdf323",8,"surface water depletion","exceeds","historical depletion","direct","unfiltered_dependency_edgelist_0101.RDS"
"44608","data_raw/portal/gsp_num_id_0101.pdf323",8,"The minimum threshold","shall be","the rate","direct","unfiltered_dependency_edgelist_0101.RDS"
"44609","data_raw/portal/gsp_num_id_0101.pdf323",8,"summer baseflows","can impact","aquatic species","direct","unfiltered_dependency_edgelist_0101.RDS"
"44610","data_raw/portal/gsp_num_id_0101.pdf323",8,"they","need via","flow targets","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44611","data_raw/portal/gsp_num_id_0101.pdf323",11,"Groundwater pumping","excludes","any diversions","direct","unfiltered_dependency_edgelist_0101.RDS"
"44612","data_raw/portal/gsp_num_id_0101.pdf323",14,"Other beneficial users","include","surface rights holders","direct","unfiltered_dependency_edgelist_0101.RDS"
"44613","data_raw/portal/gsp_num_id_0101.pdf324",3,"groundwater levels","are used as","a proxy","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44614","data_raw/portal/gsp_num_id_0101.pdf324",7,"Groundwater levels","represent","criteria","direct","unfiltered_dependency_edgelist_0101.RDS"
"44615","data_raw/portal/gsp_num_id_0101.pdf324",7,"the GSA","has","direct authority","direct","unfiltered_dependency_edgelist_0101.RDS"
"44616","data_raw/portal/gsp_num_id_0101.pdf324",9,"Thresholds","included","Frequency","direct","unfiltered_dependency_edgelist_0101.RDS"
"44617","data_raw/portal/gsp_num_id_0101.pdf327",1,"Group 2","will focus","higher cost studies","direct","unfiltered_dependency_edgelist_0101.RDS"
"44618","data_raw/portal/gsp_num_id_0101.pdf327",1,"This group","will focus","higher cost studies","direct","unfiltered_dependency_edgelist_0101.RDS"
"44619","data_raw/portal/gsp_num_id_0101.pdf327",4,"Additional focused field mapping","indicates","the following","direct","unfiltered_dependency_edgelist_0101.RDS"
"44620","data_raw/portal/gsp_num_id_0101.pdf327",5,"Groundwater levels","are used as","a proxy","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44621","data_raw/portal/gsp_num_id_0101.pdf327",6,"the MTs","are set within","close proximity","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44622","data_raw/portal/gsp_num_id_0101.pdf327",8,"the depletion","do not cause","exceedances","direct","unfiltered_dependency_edgelist_0101.RDS"
"44623","data_raw/portal/gsp_num_id_0101.pdf327",13,"which","is not anticipated to","lead","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44624","data_raw/portal/gsp_num_id_0101.pdf328",2,"the MTs","will not have","an effect","direct","unfiltered_dependency_edgelist_0101.RDS"
"44625","data_raw/portal/gsp_num_id_0101.pdf328",3,"that","exceeds","historical levels","direct","unfiltered_dependency_edgelist_0101.RDS"
"44626","data_raw/portal/gsp_num_id_0101.pdf328",4,"that","rely on","interconnected surface water","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44627","data_raw/portal/gsp_num_id_0101.pdf328",5,"MTs","will benefit","land","direct","unfiltered_dependency_edgelist_0101.RDS"
"44628","data_raw/portal/gsp_num_id_0101.pdf328",5,"MTs","will benefit","water use","direct","unfiltered_dependency_edgelist_0101.RDS"
"44629","data_raw/portal/gsp_num_id_0101.pdf328",5,"MTs","will benefit in","the Subbasin","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44630","data_raw/portal/gsp_num_id_0101.pdf328",15,"that","address","depletion","direct","unfiltered_dependency_edgelist_0101.RDS"
"44631","data_raw/portal/gsp_num_id_0101.pdf328",15,"state species provisions","call for","the protection","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44632","data_raw/portal/gsp_num_id_0101.pdf328",16,"These provisions","were considered in","development","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44633","data_raw/portal/gsp_num_id_0101.pdf329",1,"4.10.2.6 Method","will be measured in","10 RMPs","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44634","data_raw/portal/gsp_num_id_0101.pdf329",2,"level monitoring","will be conducted in","accordance","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44635","data_raw/portal/gsp_num_id_0101.pdf329",4,"level measurements","will be reviewed During","GSP implementation","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44636","data_raw/portal/gsp_num_id_0101.pdf329",4,"level measurements","will be reviewed for","quality control","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44637","data_raw/portal/gsp_num_id_0101.pdf329",5,"additional work","are identified as","priority actions","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44638","data_raw/portal/gsp_num_id_0101.pdf329",5,"monitoring network improvements","are identified as","priority actions","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44639","data_raw/portal/gsp_num_id_0101.pdf329",6,"that","allow for","operational flexibility","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44640","data_raw/portal/gsp_num_id_0101.pdf329",7,"MO values","should reflect","the observed average season groundwater elevations","direct","unfiltered_dependency_edgelist_0101.RDS"
"44641","data_raw/portal/gsp_num_id_0101.pdf329",8,"it","contains","8 normal years","direct","unfiltered_dependency_edgelist_0101.RDS"
"44642","data_raw/portal/gsp_num_id_0101.pdf329",10,"MOs","will be achieved during","the initial year implementation period","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44643","data_raw/portal/gsp_num_id_0101.pdf329",11,"the MOs","are set at","the average groundwater elevations","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44644","data_raw/portal/gsp_num_id_0101.pdf329",11,"the MOs","are set during","recent years average","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44645","data_raw/portal/gsp_num_id_0101.pdf329",13,"the description","is based Per","the GSP Regulations","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44646","data_raw/portal/gsp_num_id_0101.pdf329",13,"the description","is based on","a quantitative description","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44647","data_raw/portal/gsp_num_id_0101.pdf329",13,"that","cause","significant effects","direct","unfiltered_dependency_edgelist_0101.RDS"
"44648","data_raw/portal/gsp_num_id_0101.pdf329",14,"that","constitute","an undesirable result","direct","unfiltered_dependency_edgelist_0101.RDS"
"44649","data_raw/portal/gsp_num_id_0101.pdf329",14,"MTs","are exceeded at","40 percent","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44650","data_raw/portal/gsp_num_id_0101.pdf329",14,"MTs","are exceeded during","drought years","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44651","data_raw/portal/gsp_num_id_0101.pdf329",14,"MTs","are exceeded during","non - drought years","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44652","data_raw/portal/gsp_num_id_0101.pdf330",2,"the higher levels","are avoided during","normal wet years","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44653","data_raw/portal/gsp_num_id_0101.pdf330",2,"2016","are avoided during","normal wet years","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44654","data_raw/portal/gsp_num_id_0101.pdf330",3,"The methodology","is provided in","Appendix Exceedances","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44655","data_raw/portal/gsp_num_id_0101.pdf330",3,"The methodology","is provided at","a single RMP","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44656","data_raw/portal/gsp_num_id_0101.pdf330",4,"4.10.4.2 Potential Causes","influence","water flows","direct","unfiltered_dependency_edgelist_0101.RDS"
"44657","data_raw/portal/gsp_num_id_0101.pdf330",4,"Many factors","influence","water flows","direct","unfiltered_dependency_edgelist_0101.RDS"
"44658","data_raw/portal/gsp_num_id_0101.pdf330",4,"which","are outside","the control","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44659","data_raw/portal/gsp_num_id_0101.pdf330",5,"the cause","must be related to","the extraction","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44660","data_raw/portal/gsp_num_id_0101.pdf330",7,"Undesirable results","may occur in","the future","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44661","data_raw/portal/gsp_num_id_0101.pdf330",7,"Undesirable results","may occur to","GDEs","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44662","data_raw/portal/gsp_num_id_0101.pdf330",8,"undesirable results","are occurring based on","MT exceedances","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44663","data_raw/portal/gsp_num_id_0101.pdf330",8,"potential causes","are related to","depletions","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44664","data_raw/portal/gsp_num_id_0101.pdf330",9,"Staff","is working with","staff","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44665","data_raw/portal/gsp_num_id_0101.pdf330",12,"an MT","is exceeded at","a single RMP","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44666","data_raw/portal/gsp_num_id_0101.pdf330",12,"that","does not trigger","an undesirable result","direct","unfiltered_dependency_edgelist_0101.RDS"
"44667","data_raw/portal/gsp_num_id_0101.pdf331",2,"adverse effects","could include","the reduced ability","direct","unfiltered_dependency_edgelist_0101.RDS"
"44668","data_raw/portal/gsp_num_id_0101.pdf331",3,"Reduction","reduces","the amount","direct","unfiltered_dependency_edgelist_0101.RDS"
"44669","data_raw/portal/gsp_num_id_0101.pdf331",4,"Reduced flow","can result in","increased water temperature","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44670","data_raw/portal/gsp_num_id_0101.pdf331",5,"dewatering","eliminates","the ability","direct","unfiltered_dependency_edgelist_0101.RDS"
"44671","data_raw/portal/gsp_num_id_0101.pdf331",5,"dewatering","eliminates In","extreme conditions","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44672","data_raw/portal/gsp_num_id_0101.pdf331",6,"surface flows","can affect","permitted water diversions","direct","unfiltered_dependency_edgelist_0101.RDS"
"44673","data_raw/portal/gsp_num_id_0101.pdf331",8,"Consideration","was included as","part","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44674","data_raw/portal/gsp_num_id_0101.pdf331",9,"SGMA","does not require","the Plan","direct","unfiltered_dependency_edgelist_0101.RDS"
"44675","data_raw/portal/gsp_num_id_0101.pdf331",10,"that","reduces","the flow","direct","unfiltered_dependency_edgelist_0101.RDS"
"44676","data_raw/portal/gsp_num_id_0101.pdf331",10,"that","reduces in","a navigable waterway","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44677","data_raw/portal/gsp_num_id_0101.pdf331",10,"pumping","may violate","the trust doctrine","direct","unfiltered_dependency_edgelist_0101.RDS"
"44678","data_raw/portal/gsp_num_id_0101.pdf331",10,"pumping","may violate under","certain specific circumstances","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44679","data_raw/portal/gsp_num_id_0101.pdf331",12,"extraction","impacts","a navigable waterway","direct","unfiltered_dependency_edgelist_0101.RDS"
"44680","data_raw/portal/gsp_num_id_0101.pdf331",12,"extraction","impacts to","a navigable waterway","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44681","data_raw/portal/gsp_num_id_0101.pdf331",12,"the trust doctrine","does apply to","which","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44682","data_raw/portal/gsp_num_id_0101.pdf331",15,"the Plan","analyzes","potential impacts","direct","unfiltered_dependency_edgelist_0101.RDS"
"44683","data_raw/portal/gsp_num_id_0101.pdf331",16,"the government","holds in","designated resources","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44684","data_raw/portal/gsp_num_id_0101.pdf331",16,"the government","holds for","the benefit","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44685","data_raw/portal/gsp_num_id_0101.pdf331",17,"uses","can include","commerce","direct","unfiltered_dependency_edgelist_0101.RDS"
"44686","data_raw/portal/gsp_num_id_0101.pdf331",18,"that","protects","these resources","direct","unfiltered_dependency_edgelist_0101.RDS"
"44687","data_raw/portal/gsp_num_id_0101.pdf331",18,"that","protects to","the extent","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44688","data_raw/portal/gsp_num_id_0101.pdf331",19,"the Plan","accomplishes","this","direct","unfiltered_dependency_edgelist_0101.RDS"
"44689","data_raw/portal/gsp_num_id_0101.pdf720",4,"The work group","met on","June","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44690","data_raw/portal/gsp_num_id_0101.pdf720",8,"the three subbasins","can expect","a general reduction","direct","unfiltered_dependency_edgelist_0101.RDS"
"44691","data_raw/portal/gsp_num_id_0101.pdf720",8,"the three subbasins","can expect for","all crops","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44692","data_raw/portal/gsp_num_id_0101.pdf720",9,"vineyard production","could contract in","the near term","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44693","data_raw/portal/gsp_num_id_0101.pdf720",9,"vineyard production","could contract to","market forces","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44694","data_raw/portal/gsp_num_id_0101.pdf720",10,"Water supply availability","were cited as","the primary causes","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44695","data_raw/portal/gsp_num_id_0101.pdf720",12,"staff","developed","a survey","direct","unfiltered_dependency_edgelist_0101.RDS"
"44696","data_raw/portal/gsp_num_id_0101.pdf720",12,"staff","developed in","advance","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44697","data_raw/portal/gsp_num_id_0101.pdf720",13,"a significant contraction","should be expected for","the following crop types","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44698","data_raw/portal/gsp_num_id_0101.pdf721",4,"group members","confirmed","these results","direct","unfiltered_dependency_edgelist_0101.RDS"
"44699","data_raw/portal/gsp_num_id_0101.pdf721",5,"common assumptions","will be","determinative factors","direct","unfiltered_dependency_edgelist_0101.RDS"
"44700","data_raw/portal/gsp_num_id_0101.pdf721",6,"a similar survey","be distributed to","a larger group","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44701","data_raw/portal/gsp_num_id_0101.pdf721",7,"Sonoma Farm Bureau","offered","Survey Results","direct","unfiltered_dependency_edgelist_0101.RDS"
"44702","data_raw/portal/gsp_num_id_0101.pdf721",8,"43 practitioners","provided","response","direct","unfiltered_dependency_edgelist_0101.RDS"
"44703","data_raw/portal/gsp_num_id_0101.pdf721",8,"geographic distribution","is provided in","figure 1","prepositional","unfiltered_dependency_edgelist_0101.RDS"
"44704","data_raw/portal/gsp_num_id_0101.pdf721",9,"19 respondents","owned","vineyards","direct","unfiltered_dependency_edgelist_0101.RDS"
